19400,91,118,371,400,9,224
19600,92,48,109,402,14,101
19800,93,36,107,403,18,64
20000,94,125,336,405,11,130
20200,95,98,248,407,11,217
20400,96,146,421,408,14,71
20600,97,179,427,409,11,23
20800,98,90,232,411,2,41
21000,99,173,507,412,19,292
21200,100,96,280,414,12,160
21400,101,159,442,415,2,231
21600,102,61,171,417,16,1
21800,103,18,54,418,6,163
22000,104,42,106,420,0,253
22200,105,123,315,421,5,186
22400,106,136,410,422,1,74
22600,107,82,233,423,10,184
22800,108,87,199,425,11,120
23000,109,27,69,426,21,83
23200,110,121,344,427,7,84
23400,111,72,179,429,13,297
23600,112,43,136,430,12,264
23800,113,180,430,432,13,294
24000,114,97,261,433,16,174
24200,115,191,554,435,10,10
24400,116,157,476,437,23,143
24600,117,10,22,438,14,15
24800,118,22,63,439,22,183
25000,119,21,48,447,24,260
25200,120,106,266,455,17,119
25400,121,191,535,459,1,211
25600,122,97,302,462,14,262
25800,123,117,352,463,3,212
26000,124,140,357,467,14,123
26200,125,111,341,468,3,151
26400,126,25,65,470,6,92
26600,127,28,86,471,2,185
26800,128,157,410,474,21,261
27000,129,121,327,477,17,235
27200,130,161,438,478,4,122
27400,131,49,121,479,6,181
27600,132,116,287,480,11,30
27800,133,109,266,482,11,287
28000,134,63,145,484,10,276
28200,135,89,262,486,16,116
28400,136,108,291,487,22,248
28600,137,98,263,489,8,209
28800,138,159,405,491,23,209
29000,139,53,154,493,25,262
29200,140,93,233,495,12,74
29400,141,162,479,497,26,154
29600,142,44,109,498,18,256
29800,143,63,158,500,1,18
30000,144,34,76,502,16,85
30200,145,163,370,504,3,247
30400,146,55,144,505,19,14
30600,147,144,437,507,8,181
30800,148,162,460,509,13,143
31000,149,153,420,510,27,265
31200,150,20,52,512,9,264
31400,151,15,36,514,28,58
31600,152,68,191,516,6,43
31800,153,136,410,522,21,40
32000,154,144,325,529,31,191
32200,155,176,547,535,14,296
32400,156,164,434,538,24,89
32600,157,118,302,541,2,240
32800,158,129,289,542,8,125
33000,159,47,120,543,12,265
33200,160,189,448,544,0,296
33400,161,57,134,545,23,150
33600,162,92,283,546,23,25
33800,163,187,431,547,32,13
34000,164,128,292,549,32,230
34200,165,144,405,551,12,266
34400,166,148,438,553,1,258
34600,167,40,123,560,13,164
34800,168,86,273,563,5,195
35000,169,173,407,564,12,32
35200,170,158,484,566,15,44
35400,171,100,307,568,20,134
35600,172,151,447,569,32,4
35800,173,90,260,570,32,147
36000,174,5,14,572,29,95
36200,175,51,137,573,25,85
36400,176,20,55,580,17,272
36600,177,115,255,581,34,70
36800,178,141,394,583,19,6
37000,179,181,463,585,6,172
37200,180,162,438,586,11,85
37400,181,187,567,587,6,266
37600,182,67,202,588,17,232
37800,183,121,273,589,30,293
38000,184,68,185,590,13,124
38200,185,95,214,591,1,69
38400,186,46,118,592,0,33
38600,187,6,16,593,0,71
38800,188,131,383,594,4,118
39000,189,25,59,595,2,82
39200,190,60,187,597,5,290
39400,191,121,308,598,10,143
39600,192,3,8,598,35,246
39800,193,97,244,599,36,115
40000,194,189,511,601,3,122
40200,195,8,19,602,7,45
40400,196,96,258,603,36,89
40600,197,20,51,604,35,162
40800,198,120,284,605,12,207
41000,199,174,519,607,38,77
41200,200,192,464,607,10,237
41400,201,45,135,608,14,282
41600,202,58,139,609,17,120
41800,203,52,121,610,11,194
42000,204,110,277,611,36,154
42200,205,167,493,612,28,124
42400,206,182,541,613,20,107
42600,207,143,386,613,41,188
42800,208,34,94,614,0,121
43000,209,18,51,615,15,221
43200,210,119,294,616,35,224
43400,211,172,521,617,22,95
43600,212,128,301,619,14,260
43800,213,83,211,620,39,193
44000,214,150,343,621,8,198
44200,215,92,237,622,4,213
44400,216,172,386,624,7,290
44600,217,61,163,626,9,224
44800,218,108,321,627,14,77
45000,219,44,139,628,2,61
45200,220,118,370,629,17,157
45400,221,27,68,629,15,157
45600,222,98,285,630,28,295
45800,223,68,180,631,38,12
46000,224,38,116,632,1,59
46200,225,168,453,633,21,213
46400,226,22,49,635,39,279
46600,227,156,431,636,16,13
46800,228,199,536,637,14,294
47000,229,12,31,639,23,249
47200,230,5,13,640,27,205
47400,231,15,35,641,44,36
47600,232,54,164,643,36,203
47800,233,185,421,645,34,139
48000,234,119,283,647,23,204
48200,235,54,121,648,32,218
48400,236,87,260,649,28,258
48600,237,176,413,650,5,134
48800,238,35,85,652,41,202
49000,239,22,60,653,21,67
49200,240,98,220,654,2,119
49400,241,39,104,656,4,192
49600,242,199,577,657,27,252
49800,243,132,349,658,8,155
50000,244,193,458,660,43,254
50200,245,10,28,661,39,167
50400,246,103,248,662,6,55
50600,247,143,326,663,29,183
50800,248,123,277,664,31,26
51000,249,50,155,665,31,88
51200,250,23,67,666,46,148
51400,251,1,3,667,14,295
51600,252,22,61,669,45,269
51800,253,133,298,671,18,288
52000,254,161,475,672,24,121
52200,255,11,32,673,31,89
52400,256,175,498,674,25,229
52600,257,153,347,675,36,157
52800,258,147,470,675,42,199
53000,259,73,170,676,3,123
53200,260,31,96,677,21,41
53400,261,44,137,677,52,278
53600,262,118,350,678,40,249
53800,263,134,396,679,24,236
54000,264,139,434,680,13,299
54200,265,88,260,680,46,43
54400,266,13,34,681,23,0
54600,267,130,372,682,15,115
54800,268,52,166,683,53,73
55000,269,113,340,685,12,17
55200,270,111,254,686,38,250
55400,271,178,512,687,14,212
55600,272,18,41,687,44,214
55800,273,23,53,688,7,212
56000,274,16,36,689,37,101
56200,275,179,571,689,0,196
56400,276,112,340,690,46,223
56600,277,165,516,691,7,183
56800,278,22,67,692,34,174
57000,279,180,534,692,18,272
57200,280,122,345,693,39,205
57400,281,179,523,694,17,14
57600,282,146,463,694,40,118
57800,283,69,220,695,56,8
58000,284,97,274,696,21,204
58200,285,35,99,696,26,16
58400,286,14,41,697,23,33
58600,287,135,302,698,30,263
58800,288,22,54,699,50,159
59000,289,15,46,700,15,261
59200,290,88,195,700,31,156
59400,291,57,131,701,44,93
59600,292,74,221,702,10,167
59800,293,60,171,702,20,38
60000,294,108,341,703,28,209
60200,295,182,451,704,8,187
60400,296,88,248,705,46,228
60600,297,67,213,707,20,80
60800,298,199,582,708,46,185
61000,299,143,412,710,45,257
61200,300,185,454,713,11,8
61400,301,193,485,714,26,126
61600,302,111,245,716,57,222
61800,303,150,344,719,8,123
62000,304,24,68,720,43,42
62200,305,83,224,722,49,135
62400,306,112,323,725,37,124
62600,307,32,93,727,6,294
62800,308,28,65,728,2,204
63000,309,106,276,731,35,261
63200,310,183,424,732,52,126
63400,311,27,69,735,27,196
63600,312,132,342,736,30,164
63800,313,155,367,738,25,128
64000,314,80,186,740,30,165
64200,315,6,19,742,43,78
64400,316,154,446,744,23,247
64600,317,91,202,746,2,68
64800,318,69,191,748,61,55
65000,319,187,498,750,19,105
65200,320,173,410,753,30,65
65400,321,31,80,754,9,160
65600,322,63,195,757,3,103
65800,323,78,246,758,42,240
66000,324,12,36,761,28,284
66200,325,4,11,762,56,177
66400,326,85,192,765,8,100
66600,327,12,37,766,59,214
66800,328,190,558,769,27,216
67000,329,99,302,770,41,156
67200,330,175,481,772,36,46
67400,331,101,314,774,27,49
67600,332,132,299,776,29,274
67800,333,49,137,778,54,58
68000,334,158,420,780,15,123
68200,335,143,389,782,31,200
68400,336,104,239,784,57,244
68600,337,57,175,787,2,162
68800,338,106,251,788,46,236
69000,339,138,379,791,37,114
69200,340,82,185,792,54,145
69400,341,186,440,795,61,114
69600,342,11,35,796,10,114
69800,343,34,87,799,19,239
70000,344,54,173,800,15,213
70200,345,154,473,803,67,260
70400,346,2,5,804,55,250
70600,347,175,416,807,23,154
70800,348,9,24,808,66,166
71000,349,73,220,810,5,40
71200,350,163,507,812,4,69
71400,351,100,297,814,0,152
71600,352,149,343,816,15,65
71800,353,126,370,818,69,166
72000,354,96,271,821,18,84
72200,355,166,459,822,50,153
72400,356,182,576,824,0,197
72600,357,3,9,826,27,116
72800,358,118,263,828,12,92
73000,359,64,152,830,52,202
73200,360,93,272,832,1,105
73400,361,31,89,834,59,53
73600,362,131,337,836,47,124
73800,363,181,502,838,65,171
74000,364,121,295,840,7,210
74200,365,38,84,843,10,120
74400,366,74,234,844,2,223
74600,367,178,427,846,67,248
74800,368,27,83,848,3,222
75000,369,19,51,850,6,69
75200,370,174,504,852,50,128
75400,371,176,508,854,51,233
75600,372,92,291,856,53,172
75800,373,153,423,858,62,292
76000,374,60,176,863,21,4
76200,375,6,14,864,25,150
76400,376,44,110,864,38,221
76600,377,78,233,866,51,84
76800,378,76,174,868,29,193
77000,379,29,81,870,3,253
77200,380,109,241,872,71,12
77400,381,16,51,874,0,116
77600,382,8,25,876,9,225
77800,383,43,125,878,11,248
78000,384,167,456,880,35,22
78200,385,61,192,882,29,19
78400,386,142,348,884,5,115
78600,387,175,403,887,30,26
78800,388,135,333,888,37,22
79000,389,80,183,890,73,170
79200,390,174,448,892,69,193
79400,391,53,164,894,56,269
79600,392,30,95,896,74,87
79800,393,50,131,898,63,198
80000,394,160,430,900,1,165
80200,395,61,192,902,63,290
80400,396,147,414,904,27,128
80600,397,14,31,906,73,204
80800,398,139,318,908,16,98
81000,399,199,512,910,0,210
81200,400,131,378,912,36,268
81400,401,79,188,914,62,177
81600,402,111,252,916,34,168
81800,403,176,502,918,18,161
82000,404,21,62,920,49,110
82200,405,89,198,922,36,286
82400,406,72,175,924,20,267
82600,407,67,202,926,44,170
82800,408,84,205,928,33,128
83000,409,124,325,930,51,189
83200,410,6,17,932,14,205
83400,411,169,508,934,22,77
83600,412,156,422,936,75,294
83800,413,133,353,938,63,100
84000,414,69,190,940,22,244
84200,415,171,467,942,26,134
84400,416,84,230,944,43,6
84600,417,59,155,946,8,295
84800,418,64,157,948,48,104
85000,419,156,484,950,45,144
85200,420,166,439,966,48,120
85400,421,35,100,971,58,182
85600,422,123,315,976,65,112
85800,423,177,394,980,66,248
86000,424,6,14,984,54,150
86200,425,66,154,990,68,103
86400,426,173,549,994,6,258
86600,427,68,161,998,5,1
86800,428,32,89,999,13,235
87000,429,14,35,1005,71,265
87200,430,157,382,1006,27,136
87400,431,101,315,1008,10,62
87600,432,112,262,1010,66,41
87800,433,176,439,1011,6,179
88000,434,199,550,1012,17,16
88200,435,28,71,1012,1,94
88400,436,90,280,1041,74,102
88600,437,96,232,1042,62,186
88800,438,19,61,1043,25,144
89000,439,179,558,1044,38,120
89200,440,57,153,1044,15,215
89400,441,111,292,1045,48,10
89600,442,86,263,1045,76,218
89800,443,6,16,1046,34,34
90000,444,159,444,1046,33,46
90200,445,32,86,1047,8,112
90400,446,115,354,1047,28,270
90600,447,9,22,1048,68,12
90800,448,117,300,1049,50,121
91000,449,89,280,1050,47,182
91200,450,187,519,1051,22,5
91400,451,42,119,1059,15,60
91600,452,84,241,1059,25,160
91800,453,170,429,1060,77,168
92000,454,123,289,1061,31,50
92200,455,133,366,1062,26,290
92400,456,196,617,1063,27,244
92600,457,84,262,1063,30,102
92800,458,192,570,1064,17,116
93000,459,28,82,1065,30,186
93200,460,110,258,1065,31,151
93400,461,140,350,1065,7,129
93600,462,50,156,1066,9,55
93800,463,59,188,1066,11,60
94000,464,111,267,1067,53,291
94200,465,35,89,1067,52,129
94400,466,68,204,1068,2,214
94600,467,175,413,1068,89,37
94800,468,124,302,1069,77,213
95000,469,75,219,1069,80,154
95200,470,189,418,1070,6,8
95400,471,25,69,1070,54,145
95600,472,48,125,1070,19,18
95800,473,87,225,1071,9,176
96000,474,58,176,1071,58,131
96200,475,134,409,1072,50,99
96400,476,72,210,1072,82,219
96600,477,174,401,1073,47,283
96800,478,134,354,1073,25,99
97000,479,15,34,1074,47,93
97200,480,171,415,1074,76,21
97400,481,55,162,1074,39,214
97600,482,51,152,1076,69,205
97800,483,185,460,1078,29,241
98000,484,9,21,1080,41,69
98200,485,95,239,1082,36,54
98400,486,65,201,1084,91,248
98600,487,74,229,1086,50,245
98800,488,62,186,1088,19,103
99000,489,194,473,1090,97,207
99200,490,131,361,1092,5,192
99400,491,2,6,1094,62,240
99600,492,10,27,1096,22,45
99800,493,100,300,1098,75,238
100000,494,89,206,1100,10,245
100200,495,97,286,1102,42,151
100400,496,102,244,1104,67,290
100600,497,78,182,1106,82,46
100800,498,111,322,1108,10,8
101000,499,168,525,1110,81,13
101200,500,47,104,1112,31,210
101400,501,125,341,1114,91,264
101600,502,110,306,1116,100,18
101800,503,53,139,1118,3,162
102000,504,168,395,1120,31,290
102200,505,198,524,1123,58,289
102400,506,93,274,1124,38,297
102600,507,25,60,1126,44,263
102800,508,20,55,1128,66,248
103000,509,109,328,1130,89,110
103200,510,167,478,1132,98,229
103400,511,198,493,1134,76,299
103600,512,116,343,1137,64,140
103800,513,75,202,1139,28,149
104000,514,104,267,1141,71,7
104200,515,28,75,1143,95,109
104400,516,19,48,1145,94,155
104600,517,111,339,1147,32,112
104800,518,44,105,1149,29,2
105000,519,37,97,1151,9,169
105200,520,145,332,1153,28,124
105400,521,143,410,1155,83,165
105600,522,47,131,1157,19,184
105800,523,194,541,1159,21,102
106000,524,1,2,1161,78,29
106200,525,49,150,1163,70,127
106400,526,99,223,1165,27,61
106600,527,159,378,1167,53,257
106800,528,111,255,1169,90,169
107000,529,47,130,1171,27,171
107200,530,198,540,1173,33,216
107400,531,172,427,1175,91,262
107600,532,153,410,1177,88,193
107800,533,123,377,1179,93,72
108000,534,18,45,1181,45,112
108200,535,111,277,1183,51,258
108400,536,39,116,1185,89,41
108600,537,181,491,1186,57,39
108800,538,189,485,1188,63,238
109000,539,65,149,1190,38,97
109200,540,14,43,1192,38,119
109400,541,126,304,1195,44,275
109600,542,175,449,1197,4,293
109800,543,80,205,1199,16,222
110000,544,126,336,1201,90,56
110200,545,138,356,1203,41,262
110400,546,175,463,1205,83,129
110600,547,42,124,1207,106,15
110800,548,145,358,1209,21,215
111000,549,5,13,1211,51,278
111200,550,109,315,1213,8,99
111400,551,82,229,1215,100,28
111600,552,108,323,1217,67,290
111800,553,30,83,1219,17,195
112000,554,118,283,1221,12,211
112200,555,44,123,1223,102,8
112400,556,121,331,1225,96,62
112600,557,29,90,1227,40,155
112800,558,55,144,1229,10,238
113000,559,26,73,1231,94,186
113200,560,120,285,1233,33,62
113400,561,73,212,1235,87,212
113600,562,35,108,1237,9,167
113800,563,21,52,1239,39,88
114000,564,72,176,1241,92,48
114200,565,137,427,1243,27,245
114400,566,81,257,1245,13,264
114600,567,85,219,1247,43,269
114800,568,54,153,1249,62,259
115000,569,86,241,1251,85,82
115200,570,118,282,1253,0,201
115400,571,136,362,1255,14,1
115600,572,162,511,1257,97,91
115800,573,77,175,1259,33,260
116000,574,77,178,1261,31,12
116200,575,139,406,1263,20,269
116400,576,35,112,1265,52,260
116600,577,161,493,1267,87,66
116800,578,131,352,1269,36,185
117000,579,167,448,1271,70,188
117200,580,69,174,1273,18,189
117400,581,117,332,1275,29,193
117600,582,40,93,1277,44,75
117800,583,37,105,1279,83,164
118000,584,9,25,1281,18,263
118200,585,160,509,1282,38,288
118400,586,75,218,1284,111,65
118600,587,130,389,1286,38,215
118800,588,80,215,1288,28,53
119000,589,65,170,1290,55,260
119200,590,48,146,1292,31,82
119400,591,142,363,1294,102,109
119600,592,154,352,1296,21,211
119800,593,34,101,1298,52,264
120000,594,54,144,1300,33,216
120200,595,179,537,1302,64,181
120400,596,12,34,1304,70,229
120600,597,164,419,1306,64,254
120800,598,107,294,1308,103,125
121000,599,41,100,1310,49,216
121200,600,17,47,1312,101,117
121400,601,9,23,1314,30,227
121600,602,100,290,1317,101,172
121800,603,23,57,1319,13,272
122000,604,93,211,1321,77,157
122200,605,107,294,1323,4,140
122400,606,91,287,1325,113,199
122600,607,153,385,1327,6,104
122800,608,105,271,1329,62,199
123000,609,3,7,1331,66,204
123200,610,56,125,1333,27,135
123400,611,195,492,1334,21,283
123600,612,29,72,1337,33,204
123800,613,128,366,1338,80,141
124000,614,178,492,1341,120,219
124200,615,132,417,1343,70,270
124400,616,170,456,1345,99,75
124600,617,76,179,1347,3,179
124800,618,178,408,1349,61,233
125000,619,178,419,1351,94,4
125200,620,133,369,1353,28,256
125400,621,110,304,1355,99,139
125600,622,167,529,1357,50,267
125800,623,16,43,1359,57,115
126000,624,190,566,1361,102,40
126200,625,51,137,1363,122,139
126400,626,155,348,1365,86,76
126600,627,189,546,1367,18,192
126800,628,114,299,1369,44,158
127000,629,71,227,1371,80,136
127200,630,9,26,1373,18,125
127400,631,152,338,1375,105,12
127600,632,55,172,1377,116,72
127800,633,63,194,1379,82,149
128000,634,80,210,1381,30,164
128200,635,110,254,1383,71,73
128400,636,146,443,1384,17,99
128600,637,146,444,1386,4,93
128800,638,55,153,1388,44,190
129000,639,103,270,1390,6,73
129200,640,164,434,1392,84,160
129400,641,27,80,1395,117,241
129600,642,149,347,1397,20,291
129800,643,182,502,1399,120,68
130000,644,88,239,1400,27,187
130200,645,34,106,1402,72,98
130400,646,99,282,1404,118,76
130600,647,164,368,1406,122,170
130800,648,49,123,1408,29,221
131000,649,153,416,1410,90,46
131200,650,41,125,1412,88,32
131400,651,114,309,1414,31,108
131600,652,65,157,1416,58,79
131800,653,157,469,1418,43,152
132000,654,184,451,1420,72,194
132200,655,25,77,1422,86,285
132400,656,65,201,1424,86,191
132600,657,29,71,1426,63,216
132800,658,183,537,1428,4,169
133000,659,51,159,1430,18,289
133200,660,157,412,1432,113,71
133400,661,129,373,1434,19,296
133600,662,179,512,1436,80,191
133800,663,6,17,1438,36,292
134000,664,102,307,1440,87,281
134200,665,195,500,1442,24,264
134400,666,162,506,1444,34,159
134600,667,78,209,1446,73,245
134800,668,182,456,1448,41,204
135000,669,97,298,1450,33,4
135200,670,21,50,1452,54,255
135400,671,64,184,1454,28,193
135600,672,185,439,1456,59,103
135800,673,17,48,1458,38,275
136000,674,115,267,1460,13,133
136200,675,56,171,1462,104,298
136400,676,52,152,1464,106,50
136600,677,193,572,1466,62,286
136800,678,187,545,1468,52,249
137000,679,77,180,1470,122,145
137200,680,200,566,1472,53,232
137400,681,111,317,1474,58,196
137600,682,149,358,1476,15,128
137800,683,35,92,1478,46,226
138000,684,49,133,1480,11,286
138200,685,38,112,1482,79,207
138400,686,116,274,1484,31,53
138600,687,149,416,1486,124,139
138800,688,61,141,1488,11,285
139000,689,63,161,1490,137,151
139200,690,102,230,1492,117,155
139400,691,95,222,1494,137,151
139600,692,183,543,1496,50,299
139800,693,190,432,1498,50,176
140000,694,108,296,1500,129,44
140200,695,35,88,1502,1,244
140400,696,156,481,1504,19,210
140600,697,154,350,1506,43,227
140800,698,24,56,1508,68,183
141000,699,19,49,1510,88,165
141200,700,43,131,1512,110,37
141400,701,48,140,1514,4,55
141600,702,23,55,1516,45,217
141800,703,28,72,1518,121,295
142000,704,78,243,1520,68,220
142200,705,80,209,1522,76,238
142400,706,97,292,1524,129,249
142600,707,191,458,1526,136,241
142800,708,20,48,1528,17,237
143000,709,82,229,1530,97,33
143200,710,8,21,1532,141,82
143400,711,149,404,1534,134,291
143600,712,44,105,1536,89,291
143800,713,116,283,1538,123,51
144000,714,94,282,1540,131,253
144200,715,183,574,1542,129,36
144400,716,189,418,1544,38,273
144600,717,55,152,1546,31,163
144800,718,157,452,1548,52,194
145000,719,199,606,1550,5,47
145200,720,88,250,1552,23,112
145400,721,124,292,1554,46,6
145600,722,76,186,1556,118,140
145800,723,93,252,1558,69,175
146000,724,128,403,1560,85,260
146200,725,142,444,1562,118,261
146400,726,72,164,1564,42,70
146600,727,45,138,1566,105,208
146800,728,86,217,1568,58,231
147000,729,176,540,1570,68,180
147200,730,64,192,1572,73,199
147400,731,58,153,1574,121,3
147600,732,118,278,1576,53,77
147800,733,14,34,1578,26,40
148000,734,188,501,1580,38,5
148200,735,189,509,1582,133,37
148400,736,70,211,1584,43,194
148600,737,68,215,1586,22,134
148800,738,23,61,1588,41,70
149000,739,153,430,1590,132,290
149200,740,5,13,1592,10,181
149400,741,126,330,1594,118,61
149600,742,32,80,1596,101,147
149800,743,187,467,1598,3,295
150000,744,153,370,1600,9,205
150200,745,119,337,1602,132,276
150400,746,136,322,1604,23,281
150600,747,143,454,1606,36,89
150800,748,140,330,1608,86,279
151000,749,145,441,1610,146,61
151200,750,200,617,1612,150,4
151400,751,70,184,1614,93,152
151600,752,18,42,1616,52,266
151800,753,109,298,1619,64,278
152000,754,184,425,1620,48,155
152200,755,75,173,1622,82,96
152400,756,43,121,1624,22,200
152600,757,46,129,1626,1,14
152800,758,165,369,1628,97,293
153000,759,34,103,1630,107,161
153200,760,115,302,1632,95,55
153400,761,6,18,1634,133,223
153600,762,27,80,1636,128,288
153800,763,95,209,1638,77,185
154000,764,169,512,1640,26,69
154200,765,104,274,1642,62,111
154400,766,104,324,1644,66,173
154600,767,69,155,1646,12,199
154800,768,13,41,1648,34,101
155000,769,103,315,1650,38,97
155200,770,66,147,1652,99,14
155400,771,71,168,1654,94,8
155600,772,180,405,1656,149,136
155800,773,50,124,1658,152,64
156000,774,26,76,1660,17,79
156200,775,29,87,1662,9,85
156400,776,36,111,1664,132,173
156600,777,186,536,1666,117,5
156800,778,29,68,1668,73,297
157000,779,188,428,1670,116,188
157200,780,41,114,1672,107,18
157400,781,50,150,1674,106,269
157600,782,161,473,1676,66,250
157800,783,34,76,1678,153,85
158000,784,24,62,1680,0,282
158200,785,65,182,1682,13,40
158400,786,167,520,1684,3,285
158600,787,140,325,1686,145,192
158800,788,136,402,1688,82,25
159000,789,52,125,1690,93,264
159200,790,12,38,1692,130,113
159400,791,199,520,1694,102,187
159600,792,27,77,1696,12,252
159800,793,42,101,1698,19,151
160000,794,199,520,1700,68,147
160200,795,180,530,1702,159,34
160400,796,131,379,1704,1,28
160600,797,68,153,1706,29,298
160800,798,150,476,1708,154,138
161000,799,58,153,1710,128,287
161200,800,83,215,1712,56,221
161400,801,75,220,1714,57,256
161600,802,51,133,1716,28,18
161800,803,23,71,1718,46,202
162000,804,100,240,1720,160,244
162200,805,80,250,1722,22,24
162400,806,54,135,1724,90,268
162600,807,11,24,1726,8,221
162800,808,118,312,1728,54,150
163000,809,63,187,1730,79,207
163200,810,18,46,1732,91,131
163400,811,148,328,1734,90,188
163600,812,77,231,1736,89,11
163800,813,56,159,1738,16,189
164000,814,155,426,1740,107,125
164200,815,175,409,1742,8,2
164400,816,2,6,1744,2,197
164600,817,193,541,1746,6,93
164800,818,124,275,1748,39,120
165000,819,188,559,1750,20,249
165200,820,97,253,1752,95,96
165400,821,46,120,1754,37,234
165600,822,162,386,1756,37,203
165800,823,118,352,1758,68,42
166000,824,80,211,1760,95,16
166200,825,19,50,1762,125,13
166400,826,194,613,1764,59,175
166600,827,177,553,1766,127,21
166800,828,67,189,1768,84,135
167000,829,63,167,1770,0,175
167200,830,94,284,1772,54,52
167400,831,183,431,1774,21,124
167600,832,27,75,1777,107,37
167800,833,192,505,1778,61,136
168000,834,113,324,1780,145,97
168200,835,93,283,1782,146,23
168400,836,62,147,1784,98,6
168600,837,104,317,1786,16,159
168800,838,190,563,1788,115,293
169000,839,139,374,1790,59,84
169200,840,181,404,1792,94,79
169400,841,99,301,1794,142,42
169600,842,152,433,1796,34,202
169800,843,110,243,1799,50,235
170000,844,195,563,1801,89,251
170200,845,53,155,1803,8,108
170400,846,28,80,1805,46,84
170600,847,181,561,1807,78,59
170800,848,193,530,1808,106,263
171000,849,72,224,1810,64,184
171200,850,38,111,1812,127,226
171400,851,22,69,1814,33,291
171600,852,169,497,1816,37,223
171800,853,43,127,1818,19,18
172000,854,166,409,1820,31,119
172200,855,29,81,1822,171,293
172400,856,43,100,1824,42,132
172600,857,184,548,1826,77,61
172800,858,80,222,1829,19,104
173000,859,152,357,1831,169,240
173200,860,40,117,1833,163,86
173400,861,151,345,1835,73,281
173600,862,198,610,1836,32,226
173800,863,10,22,1839,64,51
174000,864,31,83,1840,5,18
174200,865,160,357,1842,98,267
174400,866,166,459,1844,78,275
174600,867,10,27,1855,100,264
174800,868,7,20,1856,3,25
175000,869,141,372,1857,37,184
175200,870,35,77,1858,27,54
175400,871,14,36,1858,25,160
175600,872,133,371,1859,54,31
175800,873,63,160,1860,108,285
176000,874,144,458,1860,36,253
176200,875,178,402,1862,108,170
176400,876,10,25,1864,58,52
176600,877,144,420,1866,74,289
176800,878,134,419,1868,107,250
177000,879,22,66,1870,112,114
177200,880,10,22,1872,20,124
177400,881,147,387,1874,66,286
177600,882,18,57,1876,77,143
177800,883,127,358,1878,21,58
178000,884,62,178,1880,132,89
178200,885,131,352,1882,72,149
178400,886,125,316,1884,157,149
178600,887,90,282,1886,105,2
178800,888,109,264,1888,126,200
179000,889,165,386,1890,127,159
179200,890,197,580,1892,89,291
179400,891,128,307,1894,29,200
179600,892,88,249,1896,58,278
179800,893,135,349,1904,155,224
180000,894,90,284,1907,20,270
180200,895,113,293,1910,34,230
180400,896,152,472,1913,138,203
180600,897,123,324,1915,39,11
180800,898,75,182,1918,28,162
181000,899,174,492,1921,60,123
181200,900,72,163,1924,177,87
