82,319992,6570,1,1,82,3683030957,14072653727623536711,12909963630966823452,1293960760,27012
83,591096,9739,3,0,83,650488511,562208073832653294,9870729096734180308,580459433,44957
84,437851,7529,0,1,84,4203031416,9933666629727267743,18367578203574217827,217955941,14155
85,756745,1873,3,0,85,410114543,6392428594108732303,14108752742779249737,884106859,14384
86,78829,2510,0,0,86,28750302,13891125174600733793,3340814613568146134,1287445413,29514
87,281792,575,1,1,87,2683834331,17600960539113854103,8938372551670671330,398276851,65239
88,856902,3495,1,0,88,2127315704,17220333516146513492,14341331325614507435,4128772132,24147
89,373862,8913,3,0,89,3665017932,7501743962120042348,13281729693796151268,4166735133,36717
90,82353,7125,3,0,90,4121652935,11596910710760801297,7026444748567185500,253182038,63415
91,175210,9379,3,0,91,2067320357,13585729691780357318,18374033164086747094,2846030374,11612
92,768123,7550,3,1,92,2699223319,247749999081032772,1229043662412785828,4277792306,53671
93,708297,9350,1,0,93,444992297,7336295190493937491,16258511426983420191,1431106456,32209
94,304736,902,1,0,94,3885529720,15592974810335098738,13164952129507611949,4180537568,12771
95,867066,2519,0,1,95,569015132,6018565997008791217,13382393520751701806,1468891621,38995
96,692128,2884,1,1,96,3223084681,14859799583744922817,2461733813623495451,1128486797,4372
97,602963,9155,1,0,97,1614026246,2904340502979803083,8119181704989629063,3880628442,13707
98,828670,6462,2,1,98,2276784131,12162530255246082453,14626203737216092262,2106458559,55228
99,319559,1520,1,0,99,4190628393,17385507051158189071,8302209859139207786,399979320,12546
100,618264,7115,1,0,100,2673493041,8747380065463921350,14004681541248861507,2403979019,7790
101,441538,754,0,0,101,2020773284,10628077358550497410,1932952363530218053,529315344,40227
102,526286,8428,2,0,102,669718549,17378651857134474539,5962121789885151974,2310876993,9904
103,624658,9852,0,0,103,1085612672,16767333904336434896,17279635471392947173,1843024736,32082
104,96375,3951,3,0,104,4104470472,16428261065861058498,9149337162772963691,1402930056,60611
105,556063,540,3,0,105,1842408508,12320799966794881746,1031465117144361303,1014068359,11841
106,381386,6966,3,0,106,3160402020,17416053978308557771,2564633875013461678,41905951,61582
107,927841,7647,2,0,107,560706201,8114902769839491464,11930979361423322465,3063818787,47494
108,296316,6478,2,1,108,3515804922,14649762243477320394,3111808041823161239,3824184081,8999
109,885406,786,2,0,109,389574519,11550354205080878546,1095503898029435422,4245002538,51793
110,474610,2635,1,0,110,384722917,12178048590131224731,6680444311517581747,2081854719,36164
111,249860,2038,1,0,111,484435453,6045369615176576898,14019297874187783645,810502633,3723
112,340,9655,2,1,112,2808488112,14676798958941439465,11941100318751266155,1426368729,6447
113,740704,3075,0,0,113,878673692,9188028493609299912,3865388125276083850,1415477470,33271
114,684234,4615,1,0,114,2826240142,1775026568362139304,11603567023371759278,3412737869,4554
115,32841,3118,1,0,115,3762768287,8486213595467744135,3190448229254546570,1380399645,58712
116,721971,6029,1,1,116,1276340147,12974800956051339077,13583395513314840117,3984155399,18100
117,510165,9472,1,0,117,2127331230,11815325706939189817,2659001979511070400,3282709411,64069
118,48963,1608,1,1,118,2039552752,14983944960730080675,14023696939346061166,3549006465,46575
119,480689,2308,3,0,119,1028001771,18399754510233391395,5483825519192483859,4210838677,60347
120,692897,5857,1,0,120,1145374539,1956934695217693669,5581017087689057419,1743872867,11615
121,623969,4823,1,0,121,2276424565,8529121070802646858,14945358505370732908,1222982560,57027
122,854195,8895,0,1,122,363551235,1402307854064141292,9386205951798381598,3383059108,37247
123,695332,9573,1,1,123,3658598559,1467942667255951314,5648827717726611545,4017374302,59806
124,864178,3965,2,0,124,2811375847,10395182187042048569,2703089457519633015,457178263,44133
125,91429,9495,3,1,125,1282904869,10088294741416131496,6222223807934391047,1980410935,62013
126,309844,5998,2,0,126,147287178,6130242907476333070,5145127778653273213,2705674309,57070
127,729994,8594,3,0,127,3787647144,13723704220564082954,13821457388652415067,4023535820,50143
128,101515,483,0,0,128,1100770927,13742953556285751146,8899185669142231303,2945693671,62506
129,288029,4353,3,0,129,1557310285,9737161276329924520,129027180240899908,879678175,45415
130,166755,1982,1,0,130,4267532803,6774559181601807758,18361870661118589862,1481900663,42844
131,944504,1958,2,1,131,3115896829,164933881544378011,46626562364510168,253707576,64207
132,492695,8232,3,0,132,2452792073,14559437521233161771,3910326032614490806,3155085073,18590
133,848918,4878,0,0,133,2835253201,5004389372543452661,8111416784396541433,324216808,48291
134,171646,8847,2,0,134,3740907750,780060072885629562,2644690060902432060,3391896518,31127
135,180227,8274,2,0,135,398504466,17921117744987282224,4254226802483853725,189350605,63271
136,955785,3855,1,0,136,4126368409,501976864847829169,11013542058561344152,2750006771,36614
137,113454,770,3,0,137,286019740,6772789117560239670,7658664848574195803,3369112293,16044
138,946371,2036,2,1,138,3950584658,6650129877281413863,17929760795981836872,33361938,2117
139,596132,913,0,0,139,95275098,14951766206663579399,3311191411874968198,2412247689,63131
140,611632,2558,0,0,140,3194215660,11494591184442485609,13548965420164376626,3013966839,10163
141,982107,5719,0,0,141,2016338027,12823601225720477057,13507564588908642806,3223560784,11928
142,410979,1038,3,0,142,624146067,17381287877257267874,10606887300910928257,2975442304,44530
143,677357,6624,2,0,143,162363415,10111471586644440365,11935246672032404241,997783453,43256
144,554199,477,2,0,144,3925554648,94923725530720368,1639997507298017294,2257570611,52061
145,64660,9696,2,2,145,2438374922,13618202914909845123,9599641986095051120,722368414,39923
146,793159,6333,1,0,146,3126701682,3167067421879013851,10981825151230359541,710139050,62298
147,668496,1153,2,0,147,1887304709,1186756830484708522,2615969310275426243,2250741608,51725
148,479243,3721,3,0,148,1783763844,17098052051723364023,8782701442081675,3512365468,25082
149,965232,5149,2,0,149,115378960,5172093601105433690,13521675541332310485,63142316,37062
150,621993,959,3,0,150,3724488296,12230469013294534384,13856268940210120695,4122599334,8553
151,914295,8803,2,0,151,2792585685,8594076660737769659,6851691859158101839,540317266,17284
152,760075,4092,1,0,152,3219622646,16609620583971710090,16950113108341056048,1236298215,54414
153,103136,6873,3,1,153,1897236175,13824113929185135120,17332926643868559544,91960465,26799
154,140303,2370,2,0,154,2329229148,17413198321611313307,12736805790221709549,1967119324,1615
155,103444,1358,0,0,155,6631769,9653473922258130271,16478689225162512856,79216855,32791
156,119336,5789,1,1,156,3280153157,5777964892855106670,17008243701250340145,336695776,4382
157,156620,1198,1,0,157,1771361554,13666017526215613211,3146480494732743634,2506820529,12270
158,433107,2227,2,0,158,313871721,7795582653474285349,12089943984253216923,2519249655,61738
159,473522,6027,3,0,159,4077924768,17219226445945898241,6530452271396938565,3474419775,28295
160,518369,4239,0,0,160,3788005464,8551279015458579314,15923313601672914996,995523224,47949
161,882892,3324,2,1,161,663517457,11591066096907216251,8958021866518879538,4014781548,29675
162,346455,2662,2,0,162,1295089883,5163700188395615289,6065622252219383767,1735488764,18654
163,192562,9583,1,0,163,2512855524,15189503080958435050,14085856875349864625,1318683026,1925
164,847169,2609,1,0,164,806371601,11686871440192061739,17876713533354971964,1819035163,25020
165,550560,1238,3,1,165,3589440603,9723704695470393966,9192249656216551246,108182792,23771
166,147610,1781,2,0,166,2214409163,7954491146257010204,17214721337641095636,3390838873,57112
167,773542,7093,2,1,167,2373412160,12312852204684436566,14552366696296250076,2501460622,50963
168,295347,6883,3,1,168,2383871104,1975897207265993729,7712529954221965675,821039956,11771
169,724326,9232,1,0,169,2812932813,18402184713080220120,396559595378558638,38708598,8241
170,749616,7298,0,0,170,170992760,11569346870451662981,8388445208592331938,1221954019,40393
171,873740,3707,3,2,171,3188838462,6256400176176810841,261424447830036614,45729313,4559
172,876193,1120,1,0,172,2101478260,10207746018900475167,326244927247495502,2251269063,18035
173,778878,7630,2,0,173,409459265,2951852985379555642,14885388222442466672,523613488,38875
174,479157,9136,1,0,174,677862563,243335939169706549,2848269027896177624,3596691622,9846
175,287392,4628,3,0,175,951499446,941452864096774482,1028822158146127873,472825671,3219
176,877967,8967,1,0,176,463217173,14652309528546140687,4118594477279307584,1552682024,50240
177,260610,1519,1,0,177,1975557061,16656668124111308070,2797513578980799167,4042824798,23390
178,95898,6001,3,2,178,3668164943,7117402911257758146,16599768220448979667,1601360171,9095
179,962669,6923,0,2,179,2110166897,12747867224067096279,13330394565617591649,3934206110,2511
180,203802,9342,0,2,180,1684745224,15060519849896332863,11259924993730418398,2704551278,13003
181,228295,8978,2,0,181,2426039417,14574409460461813234,14875651074317702839,1372252020,30508
182,819533,5496,0,0,182,2237185338,14928835908193281508,14277865955099256959,3851598380,5690
183,289100,6649,3,0,183,523179640,16596448359502936360,15526235465344784854,1470258149,28665
184,301035,4967,2,0,184,4115532102,17370966496590924302,5146769783325912217,291309166,18635
185,969175,6047,2,2,185,2565240955,6033529153745959231,2956290478733887639,3249879049,45066
186,30990,9572,2,2,186,2423654064,6473588466007523467,9624407334948792628,3424134966,41315
187,769546,4830,0,0,187,1393678021,2040754517897068701,9168372005890129806,451829262,20281
188,569202,2085,2,0,188,115070544,3595425265073687311,17593738223722806889,2491702373,41729
189,704827,3801,2,2,189,3683435105,2883507322470452601,13875362775951025042,70453563,8422
190,995465,914,1,0,190,132247,12861120506469891470,17298056410448313938,3109594230,33089
191,244146,6209,0,0,191,1500735074,16506027949797715745,8373052860287461756,1178881324,55922
192,642813,7744,3,0,192,262947531,16604550310906803068,9541488131658150797,1866376807,58136
193,443576,7328,2,0,193,1430368237,6470661461998435142,12658160108933775282,468000476,37928
194,269962,7826,2,0,194,3172209550,4439537695534805107,13868886715760332612,1945388010,9155
195,926904,8944,1,0,195,771440852,9503096496328475017,492060563894477403,2819851144,32339
196,34659,4320,0,0,196,3317476524,8196227201493426600,11062211236376989735,1096071756,34228
197,567893,9694,1,2,197,4289106397,8624127591327373495,4545178807437866447,14484940,38911
198,865049,7131,2,0,198,42741460,3230177202406320659,5244237763557866930,650456796,30902
199,639698,37,2,2,199,3005236116,2964216055081219869,10418102351568327379,2985486958,42112
200,169267,3391,1,1,200,2599280859,8778350848975619257,13373700968418837590,360625580,42925
201,819216,9471,1,1,201,257044598,3883651696215857445,1462795199250801692,2529751907,37334
202,269372,4048,2,2,202,1489081458,2258618330768872729,8189798278767995395,718321370,14591
203,424175,9461,0,0,203,1651848690,17832478400798725996,13109142400467988203,3185880627,38835
204,127502,7674,3,0,204,3001922110,14039428559107490043,18272662382448462981,1800320301,44179
205,624819,1039,0,0,205,629283387,15232204255376552180,9154281957571849365,2392591905,34933
206,401046,4746,0,1,206,2708181198,9587011095586191698,4971923559474317535,3073398407,37051
207,635835,3155,2,0,207,998214721,6087454358438596474,5351746046796258084,5030731,16588
208,206965,2763,3,0,208,2498934860,774565224725372879,7810095088914280231,41543185,18860
209,273827,2373,2,0,209,3493522440,3675619024340921445,13344690596428720908,279632739,36331
210,262105,2766,2,0,210,1491420635,7664713934112281343,1083384032137685419,657744967,51474
211,489490,1088,2,0,211,1890615497,5686776153357247534,378463695038828709,442120735,33654
212,162679,561,1,0,212,1730026814,9559100381766097052,14914841970847386209,4140756122,32429
213,379290,6517,3,2,213,3085030457,10460265804431339991,684323713749919384,2202912106,56361
214,297301,1902,1,0,214,2980573990,13892259238393750211,17521562911003669036,4248818779,27694
215,585682,5012,3,0,215,3138572430,4821523911984416979,10510907534401899611,2734995392,64682
216,570601,482,2,0,216,2526557126,15139042861274313468,9694090135334819118,2810421463,13736
217,549270,1208,0,0,217,3470726948,14440250383212227401,17589309400417270384,219499288,8488
218,229053,8907,1,0,218,1487442473,18383530794982906722,12764944436842632168,182016267,38880
219,735474,2271,2,0,219,1950623047,15904119998443369609,10590680428691524636,3855814498,27463
220,349948,4713,1,0,220,4226478733,17563057042654886541,6479607064872078227,3093904624,56599
221,243183,302,3,1,221,155390735,4327794078955839435,15808873726460826314,3142794128,56891
222,338715,8367,3,0,222,3882957770,4320914177560542402,16775694152930284818,3308854604,28338
223,891287,2190,3,0,223,4175248358,6283937368486943352,7484501148510221139,2946242661,40915
224,809365,4757,3,0,224,1002903380,3657580131331325061,1589519043203250200,3487180135,31703
225,454604,7618,2,0,225,2714656959,15966239293215209599,3506253252845558733,3451279210,15081
226,443479,1269,2,0,226,940535764,13197078242900001994,12406689853479981039,2706719489,44761
227,800233,8569,1,0,227,1944500190,10983856694333869539,10961478681428402492,2114821226,4053
228,954671,5903,1,1,228,2713052267,15278058477894108382,66231064636220657,3568634738,19788
229,711554,3276,3,0,229,1648343163,15284146628699008295,3789229652693426343,2235706021,62519
230,633711,9908,2,0,230,1656247025,10279321994129446969,6946308267299288916,2112944265,44051
231,321703,5098,3,0,231,2926123074,1967767761693390332,5763675012338942979,4081930472,48754
232,740781,5255,2,0,232,2813566861,9781434367929664095,12648295506876670795,1694180369,58606
233,881113,1660,2,0,233,2197842414,5837980206565593359,10992629317894197692,986874200,29663
234,89216,9347,3,0,234,1605521637,16243148999691061729,15563190951727861527,4183657465,11242
235,870705,2858,0,0,235,3118903746,13095638850280185081,18377293759225584536,790239586,17073
236,803588,3245,2,1,236,1160299320,7857228454493409449,11199033518700103634,2795206565,61527
237,251692,8603,0,0,237,3634091039,2060620981530624723,16958504655816124379,4226039367,19505
238,977494,312,1,1,238,1204132008,9999946164995230571,7458860863201003941,247668676,51230
239,689207,1386,3,0,239,3320969256,1170581353693547920,3380727319610081043,3421608123,36571
240,939506,5248,1,2,240,1406453683,14370050649212431354,15556081952842531932,1781783578,50259
241,389374,8651,3,2,241,1945403144,11937456996355245678,13654864383334687591,3102948147,28498
242,891025,471,1,0,242,3518670574,14262705807278602692,548455898093328818,1077206861,35916
243,55168,602,1,0,243,3812184130,8595469152893270854,823283577178687938,2310670717,18597
244,324639,3328,1,0,244,1021166336,9403526905197875776,10025068289629603818,388207661,37862
245,913244,3639,1,0,245,436543430,16775174566342463536,11237855937179901117,1307038609,27021
246,749022,8425,3,0,246,63778346,16573023601675414832,18260379926304663943,2438201944,4788
247,220145,6893,1,1,247,3817920434,15752484087039552914,6277215996370552570,3064752198,5548
248,39291,8090,0,0,248,766543211,15929096706379182509,12316620043126225254,666341023,33402
249,848789,3099,2,0,249,960261956,8803000065660518530,16040398845705678179,645639710,65297
250,265811,7488,2,2,250,481549558,11112609602298726129,4168318074244767577,4224753960,27306
251,415771,1846,0,0,251,3956909383,18414335937406688167,3790852477094245237,2090879461,29991
252,573735,1045,1,0,252,4070140110,4312049320712861869,2518236846071786636,3371500434,38102
253,872778,87,2,2,253,149677495,10808308646050653128,2746554727314250088,2425975115,25558
254,42230,6446,1,2,254,1110365074,2343104645049021685,7787529238150236504,2414919920,50140
255,808692,8962,1,0,255,2843901915,15888282985287886041,16720807619067081451,42371580,51514
256,635136,8608,3,0,256,4081011024,8961146919853535805,2342336753292630297,2231453931,39556
257,881424,8915,2,0,257,2122655766,7979990120872940527,17388953827194447720,2544638077,39628
258,348065,2570,0,1,258,1072748286,12824426849698265402,1078327554420298430,3504098395,3357
259,408808,9369,1,0,259,3166669592,16577112139752714204,9230145499984344907,828843898,60200
260,353742,900,1,0,260,1014276270,3046916725744008156,4320024697320920058,444332268,40079
261,37371,9674,0,0,261,618298748,8455745513324409020,7213643496335565437,4149968599,16698
262,337385,1515,3,1,262,151410588,6454174934825567576,3897135028415652046,2476598881,17932
263,680046,6534,1,0,263,3725928474,15740340255151191300,3176687069067246630,950345881,19938
264,532095,3328,2,0,264,4042821488,7324879580248524958,6773314075874483007,704743421,6492
265,441779,5766,0,0,265,1922169911,13813466352413740704,12140591335270880792,176282350,54142
266,467820,4772,2,1,266,3422885512,2618824719098606377,18389257894926069611,399311684,32166
267,304695,1493,1,0,267,4099441516,2932830838100887707,8744108127632740742,2422420205,11086
268,136424,5463,1,0,268,752904145,2472281446601209149,12095180094361343341,3593680372,51285
269,522423,9786,1,0,269,3495172794,16362148532891058604,10694855746771647487,1511419435,42715
270,558375,3697,1,2,270,4253320814,2073702993413485684,17399726958524725326,1394302590,25721
271,400354,6726,3,0,271,1302315485,2867558862355114771,16117786859351264793,2214881711,45667
272,791473,4575,1,0,272,3373678319,9276580912612887172,10532401825330960767,3801431817,36963
273,179024,9694,3,0,273,3070582240,1480222645002108218,13354765349313609791,405316594,49808
274,353064,2233,3,0,274,2094283085,355780313080554571,8848864243533600405,4151616722,48239
275,680802,2843,1,0,275,1356075460,15497202731926480323,2961883229285111014,3733654734,55295
276,355531,5611,2,0,276,1882680554,191614239845633317,2010925128255861608,1020097860,23978
277,756251,8268,0,1,277,2390263575,4685491597953935732,7388039052777087437,1732875632,17939
278,773685,1835,1,0,278,2067109392,15204302522471334384,7176777646553126771,2955538934,5694
279,952901,3705,3,0,279,895590997,13883389934964163735,7294484739821032042,387110185,17968
280,104420,3402,0,0,280,3594218498,13644972943618963066,8936930576514331291,2946032518,8636
281,668947,2302,0,0,281,2063914909,15248795227025176076,9154838950310708161,1790308258,57785
282,371907,540,3,0,282,3606338157,2071303885713788774,7608937265546961397,2546499015,50966
283,595868,2948,3,0,283,222292832,3273196003666813790,14279853785900068115,2503650905,6525
284,758165,777,1,2,284,12985945,9342976385007052412,12783401130058956940,3385530028,51838
285,544459,382,1,0,285,476931804,10908756041861980895,3563862676670872658,1763641957,25827
286,966356,2387,0,0,286,2186874642,5058985668658618123,2912892928985172369,793145833,26932
287,464896,8112,1,0,287,2934939206,13693171588222703115,4927738039523076672,2901558057,13525
288,177607,873,3,0,288,3543186061,16422769107907982291,394234424269412286,4284952775,54367
289,401611,4698,0,1,289,2189954984,2970606160239760272,16885029325061361415,2273418579,63206
290,156288,2935,0,1,290,1839468311,17311999222084274129,3580141298676890825,2479880821,11979
291,577014,2529,3,0,291,3281828290,2221096539113228427,13900005623120361148,1679066140,13673
292,947634,9801,0,1,292,3358064202,14453112982428499520,11056294384267574277,197430898,43682
293,683773,8542,1,0,293,2710551697,5131863271253214215,11944312108713674013,3984102950,652
294,510201,5386,3,0,294,1319118040,5489612295080338998,17313197140788669851,2938184804,63675
295,265771,544,3,0,295,1310839333,16207140727405602232,5005099684041130249,4110451836,375
296,386907,7822,1,0,296,2031573383,16407917243937249880,546314436772025327,1768094028,35096
297,418172,1874,1,0,297,1541373901,9482995867880145189,7149845230445608317,3216614537,15945
298,682910,6444,3,0,298,3238837700,16268807348608924272,2684489874322833437,2679943599,19075
299,535821,261,2,0,299,2961279172,5498039501910076235,16514803770112864401,3008691775,45473
300,646958,6452,1,0,300,1575011608,11870083591060133329,3037857249750300445,1116780369,1418
301,438794,2485,0,2,301,1098390487,4303023725469011702,1776136807767672017,3863109716,12714
302,146717,6189,1,0,302,80000721,7706396879658138758,16979151478627635889,101270490,45272
303,952341,1093,0,0,303,1722261889,5775418869190202515,6675357617593217206,62712357,10934
304,407114,2340,2,0,304,1259614758,12310839721348748917,4702367034563119516,4137550583,10760
305,263610,4488,0,0,305,2147203060,14678081146384458705,13152990392006840670,3972281016,43216
306,387533,5722,2,0,306,3624201278,2918125899827515682,14493293153352212790,2716776886,60412
307,724132,9843,1,0,307,2062490260,10047392064009257506,17372649854644320873,909711053,42419
308,878370,2677,0,0,308,4253017893,3888486810057006747,7602503734555875911,207077045,50421
309,712409,8369,2,0,309,4034610756,6199678854376250672,490780539278474038,579300138,64415
310,925664,5844,0,0,310,3537820503,8702101656199894629,15374880181670607077,1183486925,15357
311,479944,9572,0,0,311,446883906,12199349788795122089,4198463699773133777,3673823842,11647
312,749046,9547,3,0,312,2667551459,11460861135268421909,6094266362054510062,3792245726,22325
313,584285,192,3,2,313,2274575540,3819116046125802463,17935702087928545537,344700125,39105
314,62721,7320,2,0,314,2867649328,15916681028086664350,8042996724648188300,692071420,34651
315,949781,6472,0,0,315,639648537,13329880222159293284,18201831888416205594,1211776340,43720
316,240201,9335,2,0,316,945185365,16097518859305556065,13347883900090607571,3065875860,111
317,121064,9651,0,0,317,3782818246,9762350827481472905,3099180281690156619,1797453411,40142
318,338919,9343,3,2,318,2720081492,11219085158719203290,11984158598681603873,4102103462,57944
319,553408,9705,2,0,319,3665295629,127959043123208254,10619254708942533825,516175575,26229
320,137826,9441,3,0,320,2074099347,11907763843228060743,13978550786320263283,2547540109,11061
321,757010,4361,1,1,321,1699898574,12747789788926468797,8126457200275129476,1880405240,43960
322,407320,7589,3,0,322,3176644201,9948992473653819911,1720543383426119163,4106568180,22823
323,387315,7914,0,0,323,3659713145,14284668430545174378,17061909532874123521,4139082931,21082
324,627795,6869,2,1,324,3905327008,1557867025292177755,7785523682354334082,3377519084,32201
325,538724,1118,0,0,325,3106080115,10419391138083482716,18018453305811621448,868907602,3459
326,774512,3048,2,0,326,1625625230,8363436830271796133,8784815493762745933,666120468,17200
327,347216,4322,1,1,327,197880541,15087992775189187290,11694830962444787814,4095680920,12327
328,559680,8524,2,0,328,3155031136,14908822045189902846,14671952900759987012,186975329,8827
329,803850,3126,1,0,329,2033026973,13468641391107395354,1805140922156543753,883149994,16668
330,299683,5942,3,0,330,1982776283,526945585835639097,78184541331827670,3841377093,3488
331,322268,8282,3,2,331,2836273276,15201558182431971875,3154946985828036951,1905347904,57318
