1329925589297,2556034,13043,14358,8087,67,189,157,0,0,0,0,0,0
1329925589307,2556035,13044,14359,8089,67,194,154,0,0,0,0,0,0
1329925589317,2556036,13044,14358,8089,67,198,154,0,0,0,0,0,0
1329925589327,2556037,13045,14359,8088,63,197,155,0,0,0,0,0,0
1329925589337,2556038,13048,14358,8089,64,196,155,0,0,0,0,0,0
1329925589347,2556039,13051,14357,8090,70,193,159,0,0,0,0,0,0
1329925589357,2556040,13048,14354,8089,71,191,157,0,0,0,0,0,0
1329925589367,2556041,13047,14351,8087,72,187,152,0,0,0,0,0,0
1329925589377,2556042,13045,14347,8085,74,186,156,0,0,0,0,0,0
1329925589387,2556043,13046,14347,8083,70,185,154,0,0,0,0,0,0
1329925589397,2556044,13048,14350,8082,69,185,152,0,0,0,0,0,0
1329925589407,2556045,13053,14354,8082,69,189,155,0,0,0,0,0,0
1329925589417,2556046,13058,14355,8083,65,190,160,0,0,0,0,0,0
1329925589427,2556047,13060,14357,8082,69,190,162,0,0,0,0,0,0
1329925589437,2556048,13056,14355,8078,74,191,160,0,0,0,0,0,0
1329925589447,2556049,13059,14355,8075,72,190,157,0,0,0,0,0,0
1329925589457,2556050,13061,14357,8076,70,186,155,0,0,0,0,0,0
1329925589467,2556051,13060,14357,8079,70,190,154,0,0,0,0,0,0
1329925589477,2556052,13055,14354,8081,67,187,154,0,0,0,0,0,0
1329925589487,2556053,13055,14353,8082,69,186,152,0,0,0,0,0,0
1329925589497,2556054,13053,14351,8081,72,184,154,0,0,0,0,0,0
1329925589507,2556055,13051,14352,8081,72,183,156,0,0,0,0,0,0
1329925589517,2556056,13049,14352,8081,72,183,156,0,0,0,0,0,0
1329925589527,2556057,13052,14352,8082,72,185,155,0,0,0,0,0,0
1329925589537,2556058,13052,14354,8081,72,189,156,0,0,0,0,0,0
1329925589547,2556059,13049,14355,8081,69,186,155,0,0,0,0,0,0
1329925589557,2556060,13052,14357,8083,69,186,154,0,0,0,0,0,0
1329925589567,2556061,13054,14359,8088,70,182,155,0,0,0,0,0,0
1329925589577,2556062,13052,14361,8088,71,179,154,0,0,0,0,0,0
1329925589587,2556063,13049,14360,8085,70,185,155,0,0,0,0,0,0
1329925589597,2556064,13049,14360,8083,72,186,155,0,0,0,0,0,0
1329925589607,2556065,13049,14361,8086,74,185,155,0,0,0,0,0,0
1329925589617,2556066,13047,14363,8090,74,183,157,0,0,0,0,0,0
1329925589627,2556067,13044,14368,8095,71,181,163,0,0,0,0,0,0
1329925589637,2556068,13047,14371,8100,71,181,164,0,0,0,0,0,0
1329925589647,2556069,13046,14373,8100,71,183,158,0,0,0,0,0,0
1329925589657,2556070,13044,14374,8095,72,187,152,0,0,0,0,0,0
1329925589667,2556071,13043,14374,8092,71,189,155,0,0,0,0,0,0
1329925589677,2556072,13044,14374,8093,71,189,158,0,0,0,0,0,0
1329925589687,2556073,13043,14376,8090,70,190,156,0,0,0,0,0,0
1329925589697,2556074,13043,14377,8092,70,194,150,0,0,0,0,0,0
1329925589707,2556075,13045,14383,8094,72,196,148,0,0,0,0,0,0
1329925589717,2556076,13046,14385,8093,74,193,150,0,0,0,0,0,0
1329925589727,2556077,13044,14384,8092,72,192,149,0,0,0,0,0,0
1329925589737,2556078,13044,14386,8095,71,194,148,0,0,0,0,0,0
1329925589747,2556079,13046,14393,8097,71,196,146,0,0,0,0,0,0
1329925589757,2556080,13048,14397,8097,71,194,147,0,0,0,0,0,0
1329925589767,2556081,13048,14396,8100,69,193,151,0,0,0,0,0,0
1329925589777,2556082,13048,14397,8103,69,192,155,0,0,0,0,0,0
1329925589787,2556083,13052,14399,8108,67,192,158,0,0,0,0,0,0
1329925589797,2556084,13053,14404,8111,68,193,163,0,0,0,0,0,0
1329925589807,2556085,13052,14402,8112,71,193,166,0,0,0,0,0,0
1329925589817,2556086,13053,14405,8113,72,189,170,0,0,0,0,0,0
1329925589827,2556087,13053,14407,8115,74,186,171,0,0,0,0,0,0
1329925589837,2556088,13053,14410,8117,74,184,167,0,0,0,0,0,0
1329925589847,2556089,13054,14415,8119,75,184,163,0,0,0,0,0,0
1329925589857,2556090,13059,14420,8120,75,187,158,0,0,0,0,0,0
1329925589867,2556091,13061,14422,8123,75,189,160,0,0,0,0,0,0
1329925589877,2556092,13060,14423,8120,71,192,157,0,0,0,0,0,0
1329925589887,2556093,13059,14425,8119,71,192,156,0,0,0,0,0,0
1329925589897,2556094,13060,14425,8119,67,193,154,0,0,0,0,0,0
1329925589907,2556095,13061,14425,8122,63,193,148,0,0,0,0,0,0
1329925589917,2556096,13059,14425,8123,65,193,147,0,0,0,0,0,0
1329925589927,2556097,13059,14425,8123,70,192,149,0,0,0,0,0,0
1329925589937,2556098,13058,14424,8126,74,191,149,0,0,0,0,0,0
1329925589947,2556099,13054,14423,8127,74,192,151,0,0,0,0,0,0
1329925589957,2556100,13048,14418,8125,71,192,152,0,0,0,0,0,0
1329925589967,2556101,13048,14417,8124,70,191,156,0,0,0,0,0,0
1329925589977,2556102,13048,14414,8123,70,190,156,0,0,0,0,0,0
1329925589987,2556103,13047,14413,8123,68,192,155,0,0,0,0,0,0
1329925589997,2556104,13046,14413,8125,64,192,155,0,0,0,0,0,0
1329925590007,2556105,13048,14416,8126,64,189,152,0,0,0,0,0,0
1329925590017,2556106,13049,14415,8131,61,191,152,0,0,0,0,0,0
1329925590027,2556107,13048,14414,8133,60,193,151,0,0,0,0,0,0
1329925590037,2556108,13046,14410,8137,62,192,148,0,0,0,0,0,0
1329925590047,2556109,13048,14410,8139,63,191,150,0,0,0,0,0,0
1329925590057,2556110,13051,14409,8141,68,192,151,0,0,0,0,0,0
1329925590067,2556111,13051,14408,8141,71,192,151,0,0,0,0,0,0
1329925590077,2556112,13048,14406,8140,69,194,150,0,0,0,0,0,0
1329925590087,2556113,13052,14402,8140,67,194,149,0,0,0,0,0,0
1329925590097,2556114,13053,14400,8137,67,191,149,0,0,0,0,0,0
1329925590107,2556115,13052,14398,8132,63,191,150,0,0,0,0,0,0
1329925590117,2556116,13049,14393,8128,62,189,152,0,0,0,0,0,0
1329925590127,2556117,13053,14391,8127,62,190,156,0,0,0,0,0,0
1329925590137,2556118,13055,14394,8126,67,187,160,0,0,0,0,0,0
1329925590147,2556119,13059,14398,8128,71,186,163,0,0,0,0,0,0
1329925590157,2556120,13062,14399,8131,74,185,162,0,0,0,0,0,0
1329925590167,2556121,13068,14399,8131,74,190,159,0,0,0,0,0,0
1329925590177,2556122,13067,14400,8128,71,191,163,0,0,0,0,0,0
1329925590187,2556123,13063,14399,8125,70,186,162,0,0,0,0,0,0
1329925590197,2556124,13061,14393,8123,70,184,159,0,0,0,0,0,0
1329925590207,2556125,13060,14389,8122,71,185,158,0,0,0,0,0,0
1329925590217,2556126,13059,14387,8125,72,187,157,0,0,0,0,0,0
1329925590227,2556127,13059,14387,8125,72,189,159,0,0,0,0,0,0
1329925590237,2556128,13060,14384,8120,71,190,156,0,0,0,0,0,0
1329925590247,2556129,13058,14379,8116,72,190,156,0,0,0,0,0,0
1329925590257,2556130,13053,14375,8109,72,191,159,0,0,0,0,0,0
1329925590267,2556131,13051,14373,8107,72,192,162,0,0,0,0,0,0
1329925590277,2556132,13047,14368,8104,70,193,160,0,0,0,0,0,0
1329925590287,2556133,13044,14365,8103,70,198,165,0,0,0,0,0,0
1329925590297,2556134,13040,14363,8104,72,196,167,0,0,0,0,0,0
1329925590307,2556135,13044,14362,8105,72,189,165,0,0,0,0,0,0
1329925590317,2556136,13047,14366,8105,71,183,163,0,0,0,0,0,0
1329925590327,2556137,13047,14369,8103,72,183,159,0,0,0,0,0,0
1329925590337,2556138,13047,14371,8102,71,183,156,0,0,0,0,0,0
1329925590347,2556139,13048,14373,8103,70,183,160,0,0,0,0,0,0
1329925590357,2556140,13048,14374,8102,71,184,165,0,0,0,0,0,0
1329925590367,2556141,13047,14376,8101,72,189,162,0,0,0,0,0,0
1329925590377,2556142,13047,14378,8102,74,191,158,0,0,0,0,0,0
1329925590387,2556143,13048,14381,8103,72,187,158,0,0,0,0,0,0
1329925590397,2556144,13053,14383,8098,68,186,157,0,0,0,0,0,0
1329925590407,2556145,13055,14390,8096,65,190,156,0,0,0,0,0,0
1329925590417,2556146,13060,14396,8096,67,191,154,0,0,0,0,0,0
1329925590427,2556147,13064,14398,8097,67,193,155,0,0,0,0,0,0
1329925590437,2556148,13064,14398,8093,70,191,155,0,0,0,0,0,0
1329925590447,2556149,13063,14398,8092,69,190,155,0,0,0,0,0,0
1329925590457,2556150,13066,14398,8094,67,190,155,0,0,0,0,0,0
1329925590467,2556151,13069,14399,8096,67,187,156,0,0,0,0,0,0
1329925590477,2556152,13069,14404,8097,67,185,159,0,0,0,0,0,0
1329925590487,2556153,13067,14402,8098,70,182,162,0,0,0,0,0,0
1329925590497,2556154,13068,14402,8100,72,185,160,0,0,0,0,0,0
1329925590507,2556155,13068,14402,8101,71,190,159,0,0,0,0,0,0
1329925590517,2556156,13066,14402,8098,65,191,157,0,0,0,0,0,0
1329925590527,2556157,13062,14401,8096,62,192,155,0,0,0,0,0,0
1329925590537,2556158,13062,14401,8098,62,192,156,0,0,0,0,0,0
1329925590547,2556159,13061,14402,8102,68,189,158,0,0,0,0,0,0
1329925590557,2556160,13059,14404,8103,72,185,159,0,0,0,0,0,0
1329925590567,2556161,13059,14405,8101,71,186,160,0,0,0,0,0,0
1329925590577,2556162,13062,14408,8098,70,191,162,0,0,0,0,0,0
1329925590587,2556163,13066,14413,8097,71,192,162,0,0,0,0,0,0
1329925590597,2556164,13066,14415,8097,70,192,158,0,0,0,0,0,0
1329925590607,2556165,13069,14417,8101,69,192,156,0,0,0,0,0,0
1329925590617,2556166,13074,14421,8104,70,192,156,0,0,0,0,0,0
1329925590627,2556167,13075,14423,8109,71,193,155,0,0,0,0,0,0
1329925590637,2556168,13074,14425,8115,74,191,152,0,0,0,0,0,0
1329925590647,2556169,13078,14429,8119,75,186,150,0,0,0,0,0,0
1329925590657,2556170,13077,14429,8116,70,186,148,0,0,0,0,0,0
1329925590667,2556171,13074,14431,8116,68,192,150,0,0,0,0,0,0
1329925590677,2556172,13074,14432,8118,68,194,154,0,0,0,0,0,0
1329925590687,2556173,13078,14435,8124,68,197,155,0,0,0,0,0,0
1329925590697,2556174,13078,14436,8125,68,197,155,0,0,0,0,0,0
1329925590707,2556175,13075,14437,8122,64,196,152,0,0,0,0,0,0
1329925590717,2556176,13073,14433,8116,63,192,151,0,0,0,0,0,0
1329925590727,2556177,13073,14433,8115,63,189,152,0,0,0,0,0,0
1329925590737,2556178,13073,14436,8117,68,189,155,0,0,0,0,0,0
1329925590747,2556179,13076,14440,8120,72,190,155,0,0,0,0,0,0
1329925590757,2556180,13080,14441,8124,72,191,151,0,0,0,0,0,0
1329925590767,2556181,13083,14441,8126,72,191,148,0,0,0,0,0,0
1329925590777,2556182,13080,14439,8126,71,191,148,0,0,0,0,0,0
1329925590787,2556183,13076,14437,8127,71,191,149,0,0,0,0,0,0
1329925590797,2556184,13076,14433,8127,71,191,148,0,0,0,0,0,0
1329925590807,2556185,13076,14433,8128,70,192,146,0,0,0,0,0,0
1329925590817,2556186,13076,14432,8130,70,191,150,0,0,0,0,0,0
1329925590827,2556187,13076,14429,8131,72,190,154,0,0,0,0,0,0
1329925590837,2556188,13076,14425,8131,68,186,152,0,0,0,0,0,0
1329925590847,2556189,13080,14423,8131,64,185,155,0,0,0,0,0,0
1329925590857,2556190,13080,14423,8127,63,189,155,0,0,0,0,0,0
1329925590867,2556191,13082,14423,8128,63,189,151,0,0,0,0,0,0
1329925590877,2556192,13082,14421,8128,64,185,152,0,0,0,0,0,0
1329925590887,2556193,13081,14420,8126,69,186,155,0,0,0,0,0,0
1329925590897,2556194,13078,14418,8123,76,190,157,0,0,0,0,0,0
1329925590907,2556195,13080,14421,8122,78,191,156,0,0,0,0,0,0
1329925590917,2556196,13078,14422,8120,75,190,155,0,0,0,0,0,0
1329925590927,2556197,13075,14420,8118,78,186,157,0,0,0,0,0,0
1329925590937,2556198,13073,14417,8116,78,184,156,0,0,0,0,0,0
1329925590947,2556199,13071,14413,8117,72,184,156,0,0,0,0,0,0
1329925590957,2556200,13068,14408,8117,70,184,155,0,0,0,0,0,0
1329925590967,2556201,13062,14407,8115,72,186,157,0,0,0,0,0,0
1329925590977,2556202,13062,14404,8112,72,190,157,0,0,0,0,0,0
1329925590987,2556203,13062,14399,8109,71,192,154,0,0,0,0,0,0
1329925590997,2556204,13059,14397,8107,69,191,154,0,0,0,0,0,0
1329925591007,2556205,13054,14392,8104,70,189,154,0,0,0,0,0,0
1329925591017,2556206,13055,14389,8104,69,186,148,0,0,0,0,0,0
1329925591027,2556207,13056,14385,8104,69,184,146,0,0,0,0,0,0
1329925591037,2556208,13056,14382,8101,68,182,150,0,0,0,0,0,0
1329925591047,2556209,13052,14378,8101,71,185,154,0,0,0,0,0,0
1329925591057,2556210,13053,14375,8102,74,189,156,0,0,0,0,0,0
1329925591067,2556211,13054,14370,8100,72,190,155,0,0,0,0,0,0
1329925591077,2556212,13054,14369,8097,70,190,155,0,0,0,0,0,0
1329925591087,2556213,13055,14370,8097,69,187,158,0,0,0,0,0,0
1329925591097,2556214,13058,14370,8096,68,189,159,0,0,0,0,0,0
1329925591107,2556215,13054,14365,8097,67,189,160,0,0,0,0,0,0
1329925591117,2556216,13051,14361,8098,68,185,159,0,0,0,0,0,0
1329925591127,2556217,13052,14361,8102,71,187,157,0,0,0,0,0,0
1329925591137,2556218,13060,14366,8103,72,189,155,0,0,0,0,0,0
1329925591147,2556219,13063,14370,8101,69,191,152,0,0,0,0,0,0
1329925591157,2556220,13063,14371,8096,68,190,152,0,0,0,0,0,0
1329925591167,2556221,13062,14369,8094,68,185,156,0,0,0,0,0,0
1329925591177,2556222,13063,14367,8095,67,187,156,0,0,0,0,0,0
1329925591187,2556223,13062,14367,8100,69,187,152,0,0,0,0,0,0
1329925591197,2556224,13064,14368,8102,70,187,154,0,0,0,0,0,0
1329925591207,2556225,13066,14367,8105,71,189,157,0,0,0,0,0,0
1329925591217,2556226,13068,14365,8105,71,191,156,0,0,0,0,0,0
1329925591227,2556227,13067,14365,8101,72,190,155,0,0,0,0,0,0
1329925591237,2556228,13063,14362,8098,72,191,155,0,0,0,0,0,0
1329925591247,2556229,13062,14363,8098,67,192,158,0,0,0,0,0,0
1329925591257,2556230,13061,14362,8100,68,192,162,0,0,0,0,0,0
1329925591267,2556231,13058,14360,8100,67,187,163,0,0,0,0,0,0
1329925591277,2556232,13053,14358,8098,67,185,163,0,0,0,0,0,0
1329925591287,2556233,13051,14355,8096,69,182,160,0,0,0,0,0,0
1329925591297,2556234,13047,14355,8096,67,182,156,0,0,0,0,0,0
1329925591307,2556235,13046,14358,8098,67,186,152,0,0,0,0,0,0
1329925591317,2556236,13049,14358,8102,64,185,152,0,0,0,0,0,0
1329925591327,2556237,13053,14363,8104,64,186,151,0,0,0,0,0,0
1329925591337,2556238,13052,14366,8105,65,189,154,0,0,0,0,0,0
1329925591347,2556239,13052,14367,8108,63,193,157,0,0,0,0,0,0
1329925591357,2556240,13054,14369,8111,63,194,156,0,0,0,0,0,0
1329925591367,2556241,13055,14369,8115,69,189,154,0,0,0,0,0,0
1329925591377,2556242,13051,14369,8116,71,184,154,0,0,0,0,0,0
1329925591387,2556243,13051,14371,8118,68,184,154,0,0,0,0,0,0
1329925591397,2556244,13054,14373,8120,68,182,154,0,0,0,0,0,0
1329925591407,2556245,13060,14379,8122,64,183,154,0,0,0,0,0,0
1329925591417,2556246,13064,14385,8120,67,185,151,0,0,0,0,0,0
1329925591427,2556247,13068,14390,8122,71,182,151,0,0,0,0,0,0
1329925591437,2556248,13068,14389,8120,70,185,151,0,0,0,0,0,0
1329925591447,2556249,13066,14387,8118,68,189,148,0,0,0,0,0,0
1329925591457,2556250,13064,14387,8115,69,190,144,0,0,0,0,0,0
1329925591467,2556251,13069,14391,8116,68,187,148,0,0,0,0,0,0
1329925591477,2556252,13069,14392,8116,65,187,152,0,0,0,0,0,0
1329925591487,2556253,13068,14393,8117,67,184,154,0,0,0,0,0,0
1329925591497,2556254,13067,14393,8122,70,182,156,0,0,0,0,0,0
1329925591507,2556255,13069,14396,8124,71,184,159,0,0,0,0,0,0
1329925591517,2556256,13069,14396,8126,74,186,158,0,0,0,0,0,0
1329925591527,2556257,13068,14398,8126,72,187,156,0,0,0,0,0,0
1329925591537,2556258,13069,14401,8128,69,192,155,0,0,0,0,0,0
1329925591547,2556259,13074,14405,8132,67,196,152,0,0,0,0,0,0
1329925591557,2556260,13071,14405,8137,65,196,154,0,0,0,0,0,0
1329925591567,2556261,13067,14402,8139,69,192,154,0,0,0,0,0,0
1329925591577,2556262,13067,14404,8141,72,193,157,0,0,0,0,0,0
1329925591587,2556263,13068,14405,8143,71,192,156,0,0,0,0,0,0
1329925591597,2556264,13064,14405,8143,69,192,152,0,0,0,0,0,0
1329925591607,2556265,13060,14404,8139,68,192,151,0,0,0,0,0,0
1329925591617,2556266,13059,14404,8137,67,187,149,0,0,0,0,0,0
1329925591627,2556267,13058,14402,8137,68,190,149,0,0,0,0,0,0
1329925591637,2556268,13056,14405,8135,68,191,152,0,0,0,0,0,0
1329925591647,2556269,13056,14407,8135,63,186,156,0,0,0,0,0,0
1329925591657,2556270,13058,14408,8135,62,185,155,0,0,0,0,0,0
1329925591667,2556271,13056,14408,8134,62,189,154,0,0,0,0,0,0
1329925591677,2556272,13053,14408,8135,68,191,155,0,0,0,0,0,0
1329925591687,2556273,13053,14407,8139,71,190,160,0,0,0,0,0,0
1329925591697,2556274,13054,14405,8141,69,191,163,0,0,0,0,0,0
1329925591707,2556275,13052,14404,8140,65,189,158,0,0,0,0,0,0
1329925591717,2556276,13046,14401,8137,65,186,152,0,0,0,0,0,0
1329925591727,2556277,13044,14398,8134,65,182,150,0,0,0,0,0,0
1329925591737,2556278,13045,14397,8133,69,179,151,0,0,0,0,0,0
1329925591747,2556279,13047,14398,8134,71,181,155,0,0,0,0,0,0
1329925591757,2556280,13048,14401,8135,69,183,156,0,0,0,0,0,0
1329925591767,2556281,13051,14401,8138,64,184,152,0,0,0,0,0,0
1329925591777,2556282,13053,14400,8139,63,189,149,0,0,0,0,0,0
1329925591787,2556283,13052,14398,8139,63,187,149,0,0,0,0,0,0
1329925591797,2556284,13052,14400,8137,68,187,150,0,0,0,0,0,0
1329925591807,2556285,13054,14398,8133,69,191,151,0,0,0,0,0,0
1329925591817,2556286,13054,14394,8132,68,191,150,0,0,0,0,0,0
1329925591827,2556287,13048,14390,8132,65,191,154,0,0,0,0,0,0
1329925591837,2556288,13049,14387,8128,65,193,157,0,0,0,0,0,0
1329925591847,2556289,13051,14389,8128,67,193,157,0,0,0,0,0,0
1329925591857,2556290,13052,14386,8125,67,192,154,0,0,0,0,0,0
1329925591867,2556291,13047,14383,8127,64,190,151,0,0,0,0,0,0
1329925591877,2556292,13048,14379,8128,61,184,156,0,0,0,0,0,0
1329925591887,2556293,13049,14378,8128,62,178,158,0,0,0,0,0,0
1329925591897,2556294,13048,14377,8126,68,174,157,0,0,0,0,0,0
1329925591907,2556295,13046,14376,8125,69,181,155,0,0,0,0,0,0
1329925591917,2556296,13045,14373,8126,64,189,151,0,0,0,0,0,0
1329925591927,2556297,13045,14370,8128,64,192,154,0,0,0,0,0,0
1329925591937,2556298,13043,14368,8128,64,190,154,0,0,0,0,0,0
1329925591947,2556299,13039,14367,8127,62,191,154,0,0,0,0,0,0
1329925591957,2556300,13037,14365,8126,61,187,159,0,0,0,0,0,0
1329925591967,2556301,13036,14365,8123,65,187,162,0,0,0,0,0,0
1329925591977,2556302,13033,14362,8120,65,190,159,0,0,0,0,0,0
1329925591987,2556303,13033,14362,8120,65,190,155,0,0,0,0,0,0
1329925591997,2556304,13032,14361,8118,64,191,156,0,0,0,0,0,0
1329925592007,2556305,13031,14361,8113,67,192,159,0,0,0,0,0,0
1329925592017,2556306,13029,14360,8110,65,193,158,0,0,0,0,0,0
1329925592027,2556307,13030,14361,8110,67,191,157,0,0,0,0,0,0
1329925592037,2556308,13032,14360,8111,67,187,158,0,0,0,0,0,0
1329925592047,2556309,13031,14360,8112,65,187,158,0,0,0,0,0,0
1329925592057,2556310,13030,14358,8111,69,185,157,0,0,0,0,0,0
1329925592067,2556311,13034,14359,8111,71,186,154,0,0,0,0,0,0
1329925592077,2556312,13038,14360,8113,69,187,155,0,0,0,0,0,0
1329925592087,2556313,13038,14362,8115,67,189,158,0,0,0,0,0,0
1329925592097,2556314,13039,14362,8118,64,187,157,0,0,0,0,0,0
1329925592107,2556315,13044,14363,8119,65,187,156,0,0,0,0,0,0
1329925592117,2556316,13045,14362,8118,67,192,157,0,0,0,0,0,0
1329925592127,2556317,13046,14363,8117,69,193,158,0,0,0,0,0,0
1329925592137,2556318,13047,14363,8120,71,190,157,0,0,0,0,0,0
1329925592147,2556319,13048,14366,8122,74,189,156,0,0,0,0,0,0
1329925592157,2556320,13047,14366,8122,78,186,159,0,0,0,0,0,0
1329925592167,2556321,13047,14366,8120,75,187,162,0,0,0,0,0,0
1329925592177,2556322,13046,14365,8119,74,191,159,0,0,0,0,0,0
1329925592187,2556323,13046,14365,8122,75,191,157,0,0,0,0,0,0
1329925592197,2556324,13043,14362,8122,74,191,156,0,0,0,0,0,0
1329925592207,2556325,13040,14360,8123,70,187,155,0,0,0,0,0,0
1329925592217,2556326,13039,14360,8123,71,184,155,0,0,0,0,0,0
1329925592227,2556327,13038,14359,8123,71,186,152,0,0,0,0,0,0
1329925592237,2556328,13033,14355,8120,70,190,151,0,0,0,0,0,0
1329925592247,2556329,13026,14352,8123,71,189,152,0,0,0,0,0,0
1329925592257,2556330,13025,14349,8124,71,189,156,0,0,0,0,0,0
1329925592267,2556331,13022,14346,8126,70,191,156,0,0,0,0,0,0
1329925592277,2556332,13018,14349,8124,70,190,156,0,0,0,0,0,0
1329925592287,2556333,13016,14346,8124,69,193,155,0,0,0,0,0,0
1329925592297,2556334,13016,14346,8125,69,194,155,0,0,0,0,0,0
1329925592307,2556335,13016,14350,8125,64,193,156,0,0,0,0,0,0
1329925592317,2556336,13015,14353,8123,60,190,157,0,0,0,0,0,0
1329925592327,2556337,13017,14357,8126,62,192,156,0,0,0,0,0,0
1329925592337,2556338,13019,14359,8128,69,193,154,0,0,0,0,0,0
1329925592347,2556339,13019,14361,8125,71,190,155,0,0,0,0,0,0
1329925592357,2556340,13021,14362,8122,72,189,158,0,0,0,0,0,0
1329925592367,2556341,13024,14362,8120,72,187,158,0,0,0,0,0,0
1329925592377,2556342,13025,14365,8122,71,184,157,0,0,0,0,0,0
1329925592387,2556343,13023,14363,8123,71,183,154,0,0,0,0,0,0
1329925592397,2556344,13024,14367,8122,72,184,157,0,0,0,0,0,0
1329925592407,2556345,13030,14374,8119,71,185,160,0,0,0,0,0,0
1329925592417,2556346,13036,14381,8116,71,187,162,0,0,0,0,0,0
1329925592427,2556347,13037,14384,8113,71,185,162,0,0,0,0,0,0
1329925592437,2556348,13040,14389,8113,71,183,160,0,0,0,0,0,0
1329925592447,2556349,13043,14392,8115,68,185,158,0,0,0,0,0,0
1329925592457,2556350,13043,14394,8116,67,187,157,0,0,0,0,0,0
1329925592467,2556351,13041,14396,8118,65,189,151,0,0,0,0,0,0
1329925592477,2556352,13044,14398,8119,68,192,152,0,0,0,0,0,0
1329925592487,2556353,13045,14398,8122,72,190,156,0,0,0,0,0,0
1329925592497,2556354,13046,14401,8123,70,186,152,0,0,0,0,0,0
1329925592507,2556355,13047,14404,8125,70,187,151,0,0,0,0,0,0
1329925592517,2556356,13051,14407,8127,70,189,155,0,0,0,0,0,0
1329925592527,2556357,13053,14409,8127,70,189,154,0,0,0,0,0,0
1329925592537,2556358,13051,14408,8125,71,192,151,0,0,0,0,0,0
1329925592547,2556359,13047,14404,8125,74,193,150,0,0,0,0,0,0
1329925592557,2556360,13051,14404,8128,71,193,150,0,0,0,0,0,0
1329925592567,2556361,13051,14404,8131,69,191,149,0,0,0,0,0,0
1329925592577,2556362,13047,14404,8131,68,191,151,0,0,0,0,0,0
1329925592587,2556363,13045,14400,8132,69,193,151,0,0,0,0,0,0
1329925592597,2556364,13045,14397,8132,71,193,147,0,0,0,0,0,0
1329925592607,2556365,13043,14394,8130,70,192,148,0,0,0,0,0,0
1329925592617,2556366,13040,14393,8126,71,192,155,0,0,0,0,0,0
1329925592627,2556367,13039,14390,8127,71,190,155,0,0,0,0,0,0
1329925592637,2556368,13037,14384,8128,70,187,150,0,0,0,0,0,0
1329925592647,2556369,13034,14382,8130,71,187,147,0,0,0,0,0,0
1329925592657,2556370,13034,14381,8133,72,185,148,0,0,0,0,0,0
1329925592667,2556371,13037,14382,8133,75,184,152,0,0,0,0,0,0
1329925592677,2556372,13034,14378,8131,72,184,150,0,0,0,0,0,0
1329925592687,2556373,13033,14377,8130,72,183,148,0,0,0,0,0,0
1329925592697,2556374,13034,14376,8131,71,186,149,0,0,0,0,0,0
1329925592707,2556375,13034,14374,8133,71,187,151,0,0,0,0,0,0
1329925592717,2556376,13032,14373,8131,70,189,152,0,0,0,0,0,0
1329925592727,2556377,13028,14368,8127,68,196,154,0,0,0,0,0,0
1329925592737,2556378,13028,14365,8125,69,192,156,0,0,0,0,0,0
